Start station,Start time,End station,End time
291,2016-09-04 14:05:40 +0200,275,2016-09-04 14:28:46 +0200
291,2016-09-04 14:14:46 +0200,192,2016-09-04 14:25:17 +0200
291,2016-09-04 14:16:43 +0200,285,2016-09-04 14:38:29 +0200
206,2016-09-04 14:39:32 +0200,291,2016-09-04 14:52:11 +0200
291,2016-09-04 14:40:11 +0200,233,2016-09-04 15:12:53 +0200
291,2016-09-04 15:01:27 +0200,245,2016-09-04 16:07:27 +0200
291,2016-09-04 15:25:30 +0200,222,2016-09-04 15:50:44 +0200
291,2016-09-04 15:35:36 +0200,291,2016-09-04 15:36:33 +0200
291,2016-09-04 15:35:36 +0200,291,2016-09-04 15:36:33 +0200
291,2016-09-04 15:53:45 +0200,252,2016-09-04 17:20:01 +0200
291,2016-09-04 15:55:47 +0200,198,2016-09-04 16:03:48 +0200
291,2016-09-04 15:56:23 +0200,274,2016-09-04 16:37:21 +0200
291,2016-09-04 15:56:28 +0200,222,2016-09-04 16:06:20 +0200
291,2016-09-04 15:56:31 +0200,222,2016-09-04 16:06:12 +0200
291,2016-09-04 15:57:00 +0200,222,2016-09-04 16:06:18 +0200
291,2016-09-04 16:01:30 +0200,227,2016-09-04 16:04:03 +0200
291,2016-09-04 16:01:51 +0200,206,2016-09-04 16:05:48 +0200
291,2016-09-04 16:03:11 +0200,255,2016-09-04 16:11:59 +0200
291,2016-09-04 16:13:35 +0200,196,2016-09-04 16:24:55 +0200
291,2016-09-04 16:14:30 +0200,251,2016-09-04 16:22:07 +0200
291,2016-09-04 16:17:00 +0200,186,2016-09-04 16:25:27 +0200
291,2016-09-04 16:17:34 +0200,268,2016-09-04 16:21:34 +0200
291,2016-09-04 16:19:01 +0200,275,2016-09-04 16:27:42 +0200
291,2016-09-04 16:19:09 +0200,275,2016-09-04 16:27:43 +0200
267,2016-09-04 16:24:00 +0200,291,2016-09-04 16:39:21 +0200
291,2016-09-04 16:48:14 +0200,196,2016-09-04 19:37:08 +0200
291,2016-09-04 16:48:32 +0200,306,2016-09-04 19:01:54 +0200
291,2016-09-04 16:50:42 +0200,269,2016-09-04 16:57:06 +0200
291,2016-09-04 16:51:02 +0200,269,2016-09-04 16:57:58 +0200
291,2016-09-04 16:51:40 +0200,275,2016-09-04 17:00:48 +0200
291,2016-09-04 16:55:39 +0200,198,2016-09-04 17:32:14 +0200
291,2016-09-04 16:55:47 +0200,198,2016-09-04 17:31:38 +0200
291,2016-09-04 16:57:03 +0200,217,2016-09-04 17:02:48 +0200
240,2016-09-04 16:57:32 +0200,291,2016-09-04 17:26:56 +0200
240,2016-09-04 16:57:42 +0200,291,2016-09-04 17:26:55 +0200
291,2016-09-04 17:02:30 +0200,185,2016-09-04 17:10:34 +0200
227,2016-09-04 17:23:49 +0200,291,2016-09-04 17:31:06 +0200
214,2016-09-04 17:29:53 +0200,291,2016-09-04 18:11:49 +0200
214,2016-09-04 17:30:08 +0200,291,2016-09-04 18:11:53 +0200
291,2016-09-04 17:35:41 +0200,206,2016-09-04 17:41:30 +0200
291,2016-09-04 17:35:57 +0200,206,2016-09-04 17:41:38 +0200
291,2016-09-04 17:45:41 +0200,251,2016-09-04 17:57:25 +0200
291,2016-09-04 18:11:59 +0200,161,2016-09-04 20:12:49 +0200
291,2016-09-04 18:12:33 +0200,161,2016-09-04 20:12:46 +0200
218,2016-09-04 18:21:35 +0200,291,2016-09-04 18:33:34 +0200
162,2016-09-04 18:28:09 +0200,291,2016-09-04 20:03:53 +0200
184,2016-09-04 18:29:58 +0200,291,2016-09-04 18:37:00 +0200
291,2016-09-04 18:46:16 +0200,206,2016-09-04 20:05:38 +0200
291,2016-09-04 18:48:12 +0200,267,2016-09-04 19:10:51 +0200
291,2016-09-04 20:03:30 +0200,266,2016-09-04 20:30:08 +0200
291,2016-09-04 20:05:59 +0200,237,2016-09-04 20:16:51 +0200
227,2016-09-04 20:06:56 +0200,291,2016-09-04 20:11:53 +0200
190,2016-09-04 20:11:01 +0200,291,2016-09-04 20:28:01 +0200
291,2016-09-04 20:14:42 +0200,280,2016-09-04 20:19:56 +0200
291,2016-09-04 20:16:23 +0200,190,2016-09-04 20:20:48 +0200
291,2016-09-04 20:34:48 +0200,267,2016-09-04 20:39:22 +0200
291,2016-09-04 21:02:09 +0200,195,2016-09-04 21:08:34 +0200
291,2016-09-04 21:45:35 +0200,224,2016-09-04 21:53:08 +0200
291,2016-09-04 21:57:12 +0200,248,2016-09-04 22:32:36 +0200
291,2016-09-04 22:04:34 +0200,227,2016-09-04 22:08:37 +0200
291,2016-09-04 22:20:35 +0200,280,2016-09-04 22:31:44 +0200
162,2016-09-04 22:29:22 +0200,291,2016-09-05 07:12:18 +0200
291,2016-09-04 23:11:35 +0200,197,2016-09-04 23:14:46 +0200
222,2016-09-04 23:49:57 +0200,291,2016-09-05 00:06:59 +0200
291,2016-09-04 23:57:32 +0200,240,2016-09-05 00:45:00 +0200
291,2016-09-05 06:02:42 +0200,200,2016-09-05 06:15:33 +0200
291,2016-09-05 06:28:05 +0200,195,2016-09-05 06:34:57 +0200
213,2016-09-05 07:08:26 +0200,291,2016-09-05 07:16:35 +0200
291,2016-09-05 07:23:46 +0200,284,2016-09-05 08:34:52 +0200
291,2016-09-05 07:25:09 +0200,233,2016-09-05 07:29:42 +0200
267,2016-09-05 07:38:26 +0200,291,2016-09-05 07:44:03 +0200
291,2016-09-05 07:44:54 +0200,220,2016-09-05 07:56:17 +0200
267,2016-09-05 08:50:36 +0200,291,2016-09-05 08:56:39 +0200
157,2016-09-05 08:54:11 +0200,291,2016-09-05 09:08:19 +0200
291,2016-09-05 08:59:57 +0200,208,2016-09-05 09:07:02 +0200
291,2016-09-05 09:10:51 +0200,301,2016-09-05 09:17:17 +0200
227,2016-09-05 09:43:01 +0200,291,2016-09-05 09:48:11 +0200
291,2016-09-05 09:48:32 +0200,185,2016-09-05 09:54:06 +0200
227,2016-09-05 09:49:36 +0200,291,2016-09-05 09:53:28 +0200
291,2016-09-05 09:54:51 +0200,271,2016-09-05 10:07:04 +0200
291,2016-09-05 09:58:40 +0200,184,2016-09-05 10:04:23 +0200
267,2016-09-05 10:25:52 +0200,291,2016-09-05 10:32:43 +0200
291,2016-09-05 10:26:54 +0200,268,2016-09-05 10:30:33 +0200
291,2016-09-05 10:32:53 +0200,231,2016-09-05 10:47:10 +0200
291,2016-09-05 10:44:13 +0200,221,2016-09-05 10:46:30 +0200
291,2016-09-05 10:54:15 +0200,190,2016-09-05 11:00:20 +0200
291,2016-09-05 10:56:56 +0200,164,2016-09-05 11:01:11 +0200
161,2016-09-05 11:08:32 +0200,291,2016-09-05 11:11:07 +0200
291,2016-09-05 11:11:49 +0200,291,2016-09-05 12:34:05 +0200
291,2016-09-05 11:11:49 +0200,291,2016-09-05 12:34:05 +0200
291,2016-09-05 11:31:37 +0200,235,2016-09-05 11:37:49 +0200
291,2016-09-05 11:47:15 +0200,195,2016-09-05 11:56:16 +0200
291,2016-09-05 11:48:02 +0200,198,2016-09-05 11:51:53 +0200
184,2016-09-05 11:58:11 +0200,291,2016-09-05 12:06:00 +0200
291,2016-09-05 12:08:46 +0200,181,2016-09-05 12:17:52 +0200
291,2016-09-05 12:39:44 +0200,198,2016-09-05 12:43:30 +0200
291,2016-09-05 12:44:13 +0200,192,2016-09-05 12:53:19 +0200
267,2016-09-05 12:52:35 +0200,291,2016-09-05 12:58:46 +0200
228,2016-09-05 13:00:29 +0200,291,2016-09-05 13:08:08 +0200
291,2016-09-05 13:09:42 +0200,306,2016-09-05 13:19:37 +0200
291,2016-09-05 13:10:23 +0200,184,2016-09-05 13:17:11 +0200
291,2016-09-05 13:12:06 +0200,227,2016-09-05 13:15:06 +0200
291,2016-09-05 13:16:13 +0200,277,2016-09-05 13:27:25 +0200
291,2016-09-05 13:17:15 +0200,191,2016-09-05 13:40:24 +0200
280,2016-09-05 13:17:48 +0200,291,2016-09-05 13:26:09 +0200
291,2016-09-05 13:18:10 +0200,201,2016-09-05 13:34:40 +0200
291,2016-09-05 13:24:37 +0200,293,2016-09-05 13:39:06 +0200
291,2016-09-05 13:29:46 +0200,228,2016-09-05 13:34:41 +0200
291,2016-09-05 13:51:00 +0200,164,2016-09-05 13:56:54 +0200
291,2016-09-05 13:51:30 +0200,267,2016-09-05 15:34:10 +0200
291,2016-09-05 14:00:28 +0200,167,2016-09-05 14:11:16 +0200
287,2016-09-05 14:07:02 +0200,291,2016-09-05 14:14:18 +0200
224,2016-09-05 14:20:01 +0200,291,2016-09-05 14:26:38 +0200
291,2016-09-05 14:29:30 +0200,297,2016-09-05 14:40:52 +0200
161,2016-09-05 14:31:46 +0200,291,2016-09-05 14:35:36 +0200
291,2016-09-05 14:39:16 +0200,162,2016-09-05 14:44:20 +0200
301,2016-09-05 14:40:45 +0200,291,2016-09-05 14:52:12 +0200
291,2016-09-05 14:51:19 +0200,234,2016-09-05 16:04:08 +0200
291,2016-09-05 14:52:44 +0200,267,2016-09-05 14:59:34 +0200
291,2016-09-05 15:09:00 +0200,181,2016-09-05 15:18:14 +0200
291,2016-09-05 15:11:02 +0200,233,2016-09-05 15:14:57 +0200
291,2016-09-05 15:13:05 +0200,268,2016-09-05 15:16:47 +0200
291,2016-09-05 15:15:21 +0200,291,2016-09-05 15:16:13 +0200
291,2016-09-05 15:15:21 +0200,291,2016-09-05 15:16:13 +0200
291,2016-09-05 15:15:34 +0200,190,2016-09-05 15:22:18 +0200
291,2016-09-05 15:16:20 +0200,268,2016-09-05 15:19:40 +0200
291,2016-09-05 15:17:11 +0200,288,2016-09-05 15:25:36 +0200
291,2016-09-05 15:29:49 +0200,197,2016-09-05 15:38:28 +0200
291,2016-09-05 15:35:30 +0200,227,2016-09-05 15:39:53 +0200
291,2016-09-05 15:37:04 +0200,221,2016-09-05 16:30:06 +0200
291,2016-09-05 15:38:08 +0200,237,2016-09-05 15:48:07 +0200
291,2016-09-05 15:38:11 +0200,227,2016-09-05 15:41:29 +0200
233,2016-09-05 15:49:05 +0200,291,2016-09-05 15:55:11 +0200
294,2016-09-05 15:56:40 +0200,291,2016-09-05 16:08:34 +0200
291,2016-09-05 16:02:37 +0200,208,2016-09-05 16:09:33 +0200
291,2016-09-05 16:10:46 +0200,231,2016-09-05 16:27:16 +0200
275,2016-09-05 16:26:21 +0200,291,2016-09-05 16:45:34 +0200
237,2016-09-05 16:33:49 +0200,291,2016-09-05 17:51:18 +0200
268,2016-09-05 16:41:43 +0200,291,2016-09-05 16:52:29 +0200
268,2016-09-05 16:42:07 +0200,291,2016-09-05 16:52:01 +0200
227,2016-09-05 16:43:53 +0200,291,2016-09-05 16:53:01 +0200
291,2016-09-05 16:44:45 +0200,190,2016-09-05 16:51:21 +0200
291,2016-09-05 16:44:49 +0200,248,2016-09-05 16:47:08 +0200
227,2016-09-05 16:45:04 +0200,291,2016-09-05 16:52:33 +0200
293,2016-09-05 16:47:47 +0200,291,2016-09-05 18:29:29 +0200
291,2016-09-05 16:51:52 +0200,287,2016-09-05 16:58:05 +0200
267,2016-09-05 16:57:37 +0200,291,2016-09-05 17:06:57 +0200
292,2016-09-05 16:59:15 +0200,291,2016-09-05 17:18:00 +0200
290,2016-09-05 17:05:40 +0200,291,2016-09-05 17:23:56 +0200
290,2016-09-05 17:05:41 +0200,291,2016-09-05 17:23:51 +0200
291,2016-09-05 17:07:50 +0200,183,2016-09-05 17:22:54 +0200
291,2016-09-05 17:12:07 +0200,206,2016-09-05 17:15:35 +0200
291,2016-09-05 17:16:26 +0200,162,2016-09-05 17:24:39 +0200
291,2016-09-05 17:17:00 +0200,196,2016-09-05 17:22:55 +0200
291,2016-09-05 17:27:14 +0200,267,2016-09-05 17:32:43 +0200
272,2016-09-05 17:31:18 +0200,291,2016-09-05 17:46:03 +0200
291,2016-09-05 17:32:14 +0200,273,2016-09-05 17:35:36 +0200
291,2016-09-05 17:37:59 +0200,181,2016-09-05 17:46:41 +0200
291,2016-09-05 17:43:27 +0200,268,2016-09-05 17:48:28 +0200
298,2016-09-05 17:49:07 +0200,291,2016-09-05 17:58:58 +0200
291,2016-09-05 17:51:58 +0200,242,2016-09-05 18:17:32 +0200
291,2016-09-05 17:59:18 +0200,233,2016-09-05 18:05:04 +0200
195,2016-09-05 18:04:37 +0200,291,2016-09-05 18:18:06 +0200
291,2016-09-05 18:09:06 +0200,269,2016-09-05 18:18:24 +0200
248,2016-09-05 18:19:04 +0200,291,2016-09-05 18:23:23 +0200
291,2016-09-05 18:23:30 +0200,170,2016-09-05 18:46:31 +0200
291,2016-09-05 18:29:37 +0200,293,2016-09-05 20:01:25 +0200
291,2016-09-05 18:32:16 +0200,206,2016-09-05 18:36:25 +0200
291,2016-09-05 18:42:53 +0200,267,2016-09-05 18:46:09 +0200
291,2016-09-05 18:43:12 +0200,267,2016-09-05 18:46:10 +0200
267,2016-09-05 18:54:13 +0200,291,2016-09-05 18:59:30 +0200
291,2016-09-05 18:55:59 +0200,169,2016-09-05 19:00:56 +0200
291,2016-09-05 19:00:11 +0200,255,2016-09-05 19:10:03 +0200
291,2016-09-05 19:02:23 +0200,190,2016-09-05 19:11:07 +0200
291,2016-09-05 19:15:28 +0200,222,2016-09-05 19:25:58 +0200
291,2016-09-05 19:31:38 +0200,191,2016-09-05 19:45:04 +0200
291,2016-09-05 19:40:08 +0200,267,2016-09-05 19:42:38 +0200
291,2016-09-05 19:42:51 +0200,227,2016-09-05 20:07:18 +0200
221,2016-09-05 19:45:40 +0200,291,2016-09-05 20:19:12 +0200
291,2016-09-05 20:01:09 +0200,266,2016-09-05 20:14:03 +0200
184,2016-09-05 20:19:33 +0200,291,2016-09-05 20:26:35 +0200
267,2016-09-05 20:40:44 +0200,291,2016-09-05 20:45:23 +0200
269,2016-09-05 20:51:28 +0200,291,2016-09-05 20:58:05 +0200
291,2016-09-05 20:53:10 +0200,190,2016-09-05 20:57:02 +0200
291,2016-09-05 20:55:19 +0200,272,2016-09-05 21:04:47 +0200
291,2016-09-05 21:21:50 +0200,248,2016-09-05 21:24:02 +0200
291,2016-09-05 21:26:10 +0200,198,2016-09-05 21:29:43 +0200
291,2016-09-05 21:53:38 +0200,218,2016-09-05 22:00:58 +0200
287,2016-09-05 22:08:27 +0200,291,2016-09-05 22:15:34 +0200
269,2016-09-05 22:09:33 +0200,291,2016-09-05 22:14:09 +0200
291,2016-09-05 22:16:14 +0200,227,2016-09-05 22:22:02 +0200
291,2016-09-05 22:32:34 +0200,197,2016-09-05 22:34:57 +0200
291,2016-09-05 22:37:03 +0200,227,2016-09-05 22:40:30 +0200
291,2016-09-05 22:39:06 +0200,269,2016-09-05 22:52:57 +0200
291,2016-09-05 22:44:16 +0200,267,2016-09-05 22:48:23 +0200
291,2016-09-05 22:46:30 +0200,162,2016-09-05 23:20:58 +0200
291,2016-09-05 22:51:04 +0200,287,2016-09-05 22:54:42 +0200
291,2016-09-06 06:11:11 +0200,217,2016-09-06 06:14:39 +0200
291,2016-09-06 06:20:27 +0200,203,2016-09-06 06:27:28 +0200
291,2016-09-06 06:56:14 +0200,196,2016-09-06 07:00:04 +0200
291,2016-09-06 07:01:23 +0200,185,2016-09-06 07:05:50 +0200
237,2016-09-06 07:02:10 +0200,291,2016-09-06 07:09:25 +0200
291,2016-09-06 07:05:24 +0200,267,2016-09-06 07:08:31 +0200
287,2016-09-06 07:10:35 +0200,291,2016-09-06 07:17:23 +0200
198,2016-09-06 07:12:58 +0200,291,2016-09-06 07:18:05 +0200
291,2016-09-06 07:25:17 +0200,192,2016-09-06 07:33:15 +0200
267,2016-09-06 07:27:16 +0200,291,2016-09-06 07:35:31 +0200
267,2016-09-06 07:27:54 +0200,291,2016-09-06 07:35:34 +0200
291,2016-09-06 07:34:24 +0200,208,2016-09-06 07:40:58 +0200
291,2016-09-06 07:37:03 +0200,299,2016-09-06 07:47:18 +0200
164,2016-09-06 07:38:13 +0200,291,2016-09-06 07:44:38 +0200
163,2016-09-06 07:40:42 +0200,291,2016-09-06 07:56:16 +0200
291,2016-09-06 07:42:04 +0200,184,2016-09-06 07:50:29 +0200
291,2016-09-06 07:43:23 +0200,192,2016-09-06 07:56:41 +0200
291,2016-09-06 07:45:17 +0200,229,2016-09-06 07:51:39 +0200
211,2016-09-06 07:53:10 +0200,291,2016-09-06 08:11:38 +0200
291,2016-09-06 08:03:01 +0200,233,2016-09-06 08:06:52 +0200
267,2016-09-06 08:12:07 +0200,291,2016-09-06 08:18:35 +0200
291,2016-09-06 08:13:11 +0200,232,2016-09-06 08:22:01 +0200
291,2016-09-06 08:21:37 +0200,221,2016-09-06 08:40:45 +0200
304,2016-09-06 08:37:18 +0200,291,2016-09-06 08:46:09 +0200
267,2016-09-06 08:47:39 +0200,291,2016-09-06 08:55:38 +0200
291,2016-09-06 08:49:33 +0200,268,2016-09-06 08:53:17 +0200
291,2016-09-06 09:01:50 +0200,185,2016-09-06 09:07:14 +0200
291,2016-09-06 09:19:39 +0200,164,2016-09-06 09:25:42 +0200
291,2016-09-06 09:20:35 +0200,233,2016-09-06 09:27:33 +0200
291,2016-09-06 09:23:24 +0200,251,2016-09-06 09:33:34 +0200
291,2016-09-06 09:29:33 +0200,170,2016-09-06 09:39:34 +0200
291,2016-09-06 09:30:50 +0200,267,2016-09-06 09:34:59 +0200
291,2016-09-06 09:31:59 +0200,170,2016-09-06 09:40:20 +0200
291,2016-09-06 09:35:35 +0200,302,2016-09-06 09:46:38 +0200
227,2016-09-06 09:36:16 +0200,291,2016-09-06 09:40:01 +0200
291,2016-09-06 09:43:32 +0200,269,2016-09-06 09:50:01 +0200
291,2016-09-06 09:45:07 +0200,217,2016-09-06 09:47:47 +0200
291,2016-09-06 09:45:21 +0200,164,2016-09-06 09:51:39 +0200
291,2016-09-06 09:47:09 +0200,161,2016-09-06 09:49:13 +0200
291,2016-09-06 10:01:04 +0200,181,2016-09-06 10:08:17 +0200
291,2016-09-06 10:02:27 +0200,226,2016-09-06 10:08:56 +0200
291,2016-09-06 10:03:18 +0200,164,2016-09-06 10:08:51 +0200
291,2016-09-06 10:03:30 +0200,164,2016-09-06 10:57:09 +0200
291,2016-09-06 10:03:55 +0200,164,2016-09-06 10:08:41 +0200
291,2016-09-06 10:13:12 +0200,291,2016-09-06 10:36:13 +0200
291,2016-09-06 10:13:12 +0200,291,2016-09-06 10:36:13 +0200
227,2016-09-06 10:15:05 +0200,291,2016-09-06 10:20:45 +0200
283,2016-09-06 10:18:05 +0200,291,2016-09-06 10:31:22 +0200
267,2016-09-06 10:21:46 +0200,291,2016-09-06 10:28:06 +0200
291,2016-09-06 10:23:28 +0200,235,2016-09-06 10:31:56 +0200
291,2016-09-06 10:42:36 +0200,220,2016-09-06 10:54:12 +0200
291,2016-09-06 10:44:35 +0200,189,2016-09-06 10:57:46 +0200
291,2016-09-06 10:46:11 +0200,268,2016-09-06 10:50:32 +0200
291,2016-09-06 10:46:46 +0200,293,2016-09-06 11:32:51 +0200
291,2016-09-06 11:02:45 +0200,164,2016-09-06 11:12:55 +0200
291,2016-09-06 11:11:57 +0200,185,2016-09-06 11:19:31 +0200
291,2016-09-06 11:15:32 +0200,229,2016-09-06 11:27:37 +0200
291,2016-09-06 11:32:00 +0200,192,2016-09-06 11:38:49 +0200
291,2016-09-06 11:32:20 +0200,227,2016-09-06 11:41:31 +0200
227,2016-09-06 11:46:01 +0200,291,2016-09-06 11:50:19 +0200
291,2016-09-06 11:48:14 +0200,206,2016-09-06 11:59:26 +0200
161,2016-09-06 11:48:35 +0200,291,2016-09-06 11:51:07 +0200
291,2016-09-06 11:49:00 +0200,196,2016-09-06 11:55:26 +0200
291,2016-09-06 11:49:37 +0200,189,2016-09-06 12:10:51 +0200
233,2016-09-06 11:50:53 +0200,291,2016-09-06 11:57:40 +0200
291,2016-09-06 11:50:57 +0200,210,2016-09-06 11:58:46 +0200
291,2016-09-06 11:51:18 +0200,206,2016-09-06 11:55:47 +0200
291,2016-09-06 11:52:00 +0200,198,2016-09-06 11:56:09 +0200
291,2016-09-06 11:52:05 +0200,198,2016-09-06 11:56:54 +0200
221,2016-09-06 11:56:49 +0200,291,2016-09-06 12:08:43 +0200
291,2016-09-06 12:09:28 +0200,170,2016-09-06 12:18:35 +0200
224,2016-09-06 12:15:17 +0200,291,2016-09-06 12:20:47 +0200
291,2016-09-06 12:21:36 +0200,175,2016-09-06 12:33:46 +0200
291,2016-09-06 12:32:10 +0200,181,2016-09-06 12:44:22 +0200
291,2016-09-06 12:34:49 +0200,197,2016-09-06 12:37:21 +0200
283,2016-09-06 12:37:32 +0200,291,2016-09-06 12:47:14 +0200
291,2016-09-06 12:43:38 +0200,294,2016-09-06 12:57:51 +0200
291,2016-09-06 13:00:53 +0200,221,2016-09-06 13:05:29 +0200
291,2016-09-06 13:30:29 +0200,221,2016-09-06 13:34:11 +0200
291,2016-09-06 13:33:42 +0200,199,2016-09-06 13:48:59 +0200
291,2016-09-06 13:52:07 +0200,198,2016-09-06 13:55:10 +0200
291,2016-09-06 13:55:54 +0200,280,2016-09-06 14:03:15 +0200
291,2016-09-06 14:00:55 +0200,267,2016-09-06 14:04:28 +0200
189,2016-09-06 14:05:45 +0200,291,2016-09-06 14:19:31 +0200
291,2016-09-06 14:08:11 +0200,272,2016-09-06 14:19:43 +0200
291,2016-09-06 14:13:27 +0200,246,2016-09-06 14:23:19 +0200
304,2016-09-06 14:15:38 +0200,291,2016-09-06 14:25:25 +0200
291,2016-09-06 14:15:42 +0200,228,2016-09-06 14:21:56 +0200
291,2016-09-06 14:29:57 +0200,267,2016-09-06 15:34:07 +0200
291,2016-09-06 14:31:45 +0200,304,2016-09-06 14:41:23 +0200
291,2016-09-06 14:36:37 +0200,160,2016-09-06 14:49:25 +0200
291,2016-09-06 14:39:53 +0200,227,2016-09-06 14:42:20 +0200
291,2016-09-06 14:52:45 +0200,163,2016-09-06 15:02:17 +0200
291,2016-09-06 14:53:46 +0200,161,2016-09-06 14:56:40 +0200
291,2016-09-06 14:56:32 +0200,196,2016-09-06 15:02:22 +0200
291,2016-09-06 14:58:40 +0200,190,2016-09-06 15:10:09 +0200
291,2016-09-06 15:00:51 +0200,267,2016-09-06 15:04:18 +0200
238,2016-09-06 15:02:50 +0200,291,2016-09-06 15:17:11 +0200
291,2016-09-06 15:10:09 +0200,206,2016-09-06 15:14:04 +0200
161,2016-09-06 15:10:15 +0200,291,2016-09-06 15:11:46 +0200
291,2016-09-06 15:10:21 +0200,190,2016-09-06 15:15:28 +0200
291,2016-09-06 15:10:23 +0200,268,2016-09-06 15:12:50 +0200
291,2016-09-06 15:11:36 +0200,186,2016-09-06 15:21:34 +0200
291,2016-09-06 15:12:13 +0200,195,2016-09-06 15:47:53 +0200
291,2016-09-06 15:19:51 +0200,167,2016-09-06 15:28:07 +0200
227,2016-09-06 15:20:31 +0200,291,2016-09-06 15:23:45 +0200
227,2016-09-06 15:23:30 +0200,291,2016-09-06 15:27:46 +0200
291,2016-09-06 15:32:05 +0200,233,2016-09-06 15:38:34 +0200
299,2016-09-06 15:33:39 +0200,291,2016-09-06 15:49:34 +0200
291,2016-09-06 15:37:18 +0200,196,2016-09-06 15:44:12 +0200
291,2016-09-06 15:39:19 +0200,185,2016-09-06 15:47:01 +0200
291,2016-09-06 15:50:43 +0200,181,2016-09-06 15:59:18 +0200
161,2016-09-06 16:10:13 +0200,291,2016-09-06 16:14:48 +0200
190,2016-09-06 16:18:56 +0200,291,2016-09-06 16:29:32 +0200
291,2016-09-06 16:22:21 +0200,162,2016-09-06 16:26:44 +0200
291,2016-09-06 16:27:33 +0200,248,2016-09-06 16:29:21 +0200
291,2016-09-06 16:32:52 +0200,232,2016-09-06 17:08:33 +0200
291,2016-09-06 16:34:18 +0200,304,2016-09-06 16:41:36 +0200
227,2016-09-06 16:40:22 +0200,291,2016-09-06 16:46:11 +0200
291,2016-09-06 16:42:53 +0200,253,2016-09-07 18:23:19 +0200
184,2016-09-06 16:46:40 +0200,291,2016-09-06 16:55:12 +0200
291,2016-09-06 16:59:06 +0200,233,2016-09-06 17:03:40 +0200
291,2016-09-06 17:13:29 +0200,248,2016-09-06 17:15:31 +0200
231,2016-09-06 17:20:54 +0200,291,2016-09-06 18:08:23 +0200
291,2016-09-06 17:23:43 +0200,176,2016-09-06 17:28:11 +0200
301,2016-09-06 17:24:22 +0200,291,2016-09-06 17:45:38 +0200
291,2016-09-06 17:49:15 +0200,253,2016-09-06 18:02:04 +0200
291,2016-09-06 17:49:33 +0200,163,2016-09-06 18:22:00 +0200
291,2016-09-06 17:58:27 +0200,199,2016-09-06 18:09:29 +0200
291,2016-09-06 17:59:26 +0200,232,2016-09-06 18:14:57 +0200
291,2016-09-06 18:00:18 +0200,196,2016-09-06 18:27:12 +0200
291,2016-09-06 18:01:27 +0200,287,2016-09-06 18:06:12 +0200
291,2016-09-06 18:12:31 +0200,228,2016-09-06 18:17:47 +0200
291,2016-09-06 18:15:01 +0200,164,2016-09-06 18:19:01 +0200
291,2016-09-06 18:20:49 +0200,164,2016-09-06 18:24:33 +0200
291,2016-09-06 18:34:55 +0200,228,2016-09-06 18:58:03 +0200
291,2016-09-06 18:36:16 +0200,251,2016-09-06 18:58:32 +0200
291,2016-09-06 18:48:08 +0200,287,2016-09-06 18:55:29 +0200
291,2016-09-06 18:55:16 +0200,267,2016-09-06 18:59:14 +0200
291,2016-09-06 19:02:57 +0200,211,2016-09-06 19:10:09 +0200
206,2016-09-06 19:07:06 +0200,291,2016-09-06 19:13:19 +0200
206,2016-09-06 19:07:14 +0200,291,2016-09-06 19:13:18 +0200
291,2016-09-06 19:34:14 +0200,291,2016-09-06 20:24:04 +0200
291,2016-09-06 19:34:14 +0200,291,2016-09-06 20:24:04 +0200
291,2016-09-06 19:37:53 +0200,248,2016-09-06 22:32:37 +0200
161,2016-09-06 19:39:07 +0200,291,2016-09-06 19:42:17 +0200
291,2016-09-06 19:41:29 +0200,157,2016-09-06 20:32:04 +0200
232,2016-09-06 19:49:12 +0200,291,2016-09-06 20:00:16 +0200
291,2016-09-06 19:53:16 +0200,176,2016-09-06 19:57:34 +0200
291,2016-09-06 19:59:16 +0200,206,2016-09-06 22:30:34 +0200
260,2016-09-06 20:03:21 +0200,291,2016-09-06 20:23:40 +0200
267,2016-09-06 20:03:26 +0200,291,2016-09-06 20:09:20 +0200
291,2016-09-06 20:12:21 +0200,267,2016-09-06 20:14:50 +0200
267,2016-09-06 20:17:17 +0200,291,2016-09-06 20:22:34 +0200
267,2016-09-06 20:17:41 +0200,291,2016-09-06 20:23:06 +0200
291,2016-09-06 20:22:34 +0200,283,2016-09-06 20:28:58 +0200
291,2016-09-06 20:40:33 +0200,291,2016-09-06 20:42:00 +0200
291,2016-09-06 20:40:33 +0200,291,2016-09-06 20:42:00 +0200
291,2016-09-06 20:42:10 +0200,191,2016-09-06 20:51:59 +0200
291,2016-09-06 20:51:57 +0200,233,2016-09-06 20:56:01 +0200
291,2016-09-06 21:06:27 +0200,291,2016-09-06 21:21:59 +0200
291,2016-09-06 21:06:27 +0200,291,2016-09-06 21:21:59 +0200
291,2016-09-06 21:06:34 +0200,291,2016-09-06 21:22:01 +0200
291,2016-09-06 21:06:34 +0200,291,2016-09-06 21:22:01 +0200
265,2016-09-06 21:08:24 +0200,291,2016-09-06 21:40:10 +0200
291,2016-09-06 21:15:28 +0200,235,2016-09-06 21:27:46 +0200
301,2016-09-06 21:27:04 +0200,291,2016-09-06 21:36:54 +0200
291,2016-09-06 21:51:31 +0200,217,2016-09-06 21:56:41 +0200
169,2016-09-06 21:54:39 +0200,291,2016-09-06 22:02:35 +0200
291,2016-09-06 22:04:36 +0200,231,2016-09-06 22:22:24 +0200
235,2016-09-06 22:20:21 +0200,291,2016-09-06 22:46:50 +0200
